"id","book_id","user_id"
"1498","42","35301"
"1499","324","35301"
"1500","223","35301"
"1501","46","72779"
"1502","427","72779"
"1503","240","72779"
"1504","122","72779"
"1505","221","72779"
"1506","496","91731"
"1507","96","91731"
"1508","87","91731"
"1509","57","91731"
"1510","210","91731"
"1511","206","215620"
"1512","339","215620"
"1513","105","215620"
"1514","232","215620"
"1515","84","215620"
"1516","112","32963"
"1517","103","32963"
"1518","400","32963"
"1519","78","32963"
"1520","158","32963"
"1521","83","35729"
"1522","438","35729"
"1523","293","35729"
"1524","459","35729"
"1525","273","35729"
"1526","45","72874"
"1527","330","72874"
"1528","256","72874"
"1529","114","72874"
"1530","143","72874"
"1531","176","176059"
"1532","25","176059"
"1533","244","176059"
"1534","428","176059"
"1535","303","176059"
"1536","442","137951"
"1537","438","137951"
"1538","435","137951"
"1539","93","137951"
"1540","69","137951"
"1541","467","6845"
"1542","433","6845"
"1543","294","6845"
"1544","61","6845"
"1545","458","6845"
"1546","440","25309"
"1547","443","25309"
"1548","308","25309"
"1549","28","25309"
"1550","22","25309"
"1551","440","153547"
"1552","210","153547"
"1553","423","153547"
"1554","83","153547"
"1555","269","153547"
"1556","108","75911"
"1557","417","75911"
"1558","86","75911"
"1559","255","75911"
"1560","497","75911"
"1561","226","89301"
"1562","26","89301"
"1563","324","89301"
"1564","315","89301"
"1565","480","89301"
"1566","493","198202"
"1567","411","198202"
"1568","83","198202"
"1569","97","198202"
"1570","45","198202"
"1571","212","125995"
"1572","263","125995"
"1573","38","125995"
"1574","66","125995"
"1575","379","125995"
"1576","183","229940"
"1577","116","229940"
"1578","86","229940"
"1579","72","229940"
"1580","38","229940"
"1581","418","72722"
"1582","234","72722"
"1583","143","72722"
"1584","323","72722"
"1585","1","72722"
"1586","70","31636"
"1587","192","31636"
"1588","290","31636"
"1589","178","31636"
"1590","485","31636"
"1591","396","4653"
"1592","142","4653"
"1593","218","4653"
"1594","90","4653"
"1595","251","4653"
"1596","67","39183"
"1597","94","39183"
"1598","478","39183"
"1599","360","39183"
"1600","59","39183"
"1601","248","148331"
"1602","428","148331"
"1603","459","148331"
"1604","413","148331"
"1605","227","148331"
"1606","265","29160"
"1607","353","29160"
"1608","78","29160"
"1609","194","29160"
"1610","8","29160"
"1611","8","67255"
"1612","273","67255"
"1613","79","67255"
"1614","408","67255"
"1615","83","67255"
"1616","324","145929"
"1617","461","145929"
"1618","45","145929"
"1619","364","145929"
"1620","302","145929"
"1621","245","189374"
"1622","150","189374"
"1623","4","189374"
"1624","435","189374"
"1625","232","189374"
"1626","378","32963"
"1627","371","32963"
"1628","218","32963"
"1629","61","32963"
"1630","256","32963"
"1631","25","274513"
"1632","35","274513"
"1633","63","274513"
"1634","126","274513"
"1635","500","274513"
"1636","166","83586"
"1637","447","83586"
"1638","22","83586"
"1639","263","83586"
"1640","34","83586"
"1641","394","221336"
"1642","341","221336"
"1643","257","221336"
"1644","130","221336"
"1645","140","221336"
"1646","173","105567"
"1647","103","105567"
"1648","175","105567"
"1649","121","105567"
"1650","164","105567"
"1651","282","9474"
"1652","396","9474"
"1653","404","9474"
"1654","123","9474"
"1655","89","9474"
"1656","354","128986"
"1657","253","128986"
"1658","320","128986"
"1659","467","128986"
"1660","163","128986"
"1661","159","258855"
"1662","481","258855"
"1663","187","258855"
"1664","326","258855"
"1665","5","258855"
"1666","66","113322"
"1667","189","113322"
"1668","167","113322"
"1669","471","113322"
"1670","181","113322"
"1671","439","200845"
"1672","145","200845"
"1673","19","200845"
"1674","297","200845"
"1675","464","200845"
"1676","75","246533"
"1677","463","246533"
"1678","130","246533"
"1679","175","246533"
"1680","19","246533"
"1681","206","42620"
"1682","449","42620"
"1683","347","42620"
"1684","164","42620"
"1685","308","42620"
"1686","342","49144"
"1687","442","49144"
"1688","216","49144"
"1689","162","49144"
"1690","309","49144"
"1691","38","230729"
"1692","465","230729"
"1693","255","230729"
"1694","389","230729"
"1695","305","230729"
"1696","462","71041"
"1697","178","71041"
"1698","147","71041"
"1699","34","71041"
"1700","217","71041"
"1701","176","201674"
"1702","138","201674"
"1703","349","201674"
"1704","340","201674"
"1705","382","201674"
"1706","53","261990"
"1707","422","261990"
"1708","352","261990"
"1709","150","261990"
"1710","404","261990"
"1711","440","216085"
"1712","21","216085"
"1713","215","216085"
"1714","261","216085"
"1715","340","216085"
"1716","292","165112"
"1717","226","165112"
"1718","289","165112"
"1719","30","165112"
"1720","331","165112"
"1721","210","91136"
"1722","383","91136"
"1723","101","91136"
"1724","278","91136"
"1725","424","91136"
"1726","248","268904"
"1727","27","268904"
"1728","346","268904"
"1729","73","268904"
"1730","315","268904"
"1731","269","185574"
"1732","497","185574"
"1733","489","185574"
"1734","242","185574"
"1735","411","185574"
"1736","61","46648"
"1737","210","46648"
"1738","252","46648"
"1739","119","46648"
"1740","47","46648"
"1741","164","125995"
"1742","489","125995"
"1743","359","125995"
"1744","26","125995"
"1745","426","125995"
"1746","321","23434"
"1747","45","23434"
"1748","412","23434"
"1749","73","23434"
"1750","199","23434"
"1751","350","181606"
"1752","253","181606"
"1753","399","181606"
"1754","367","181606"
"1755","240","181606"
"1756","358","13989"
"1757","207","13989"
"1758","274","13989"
"1759","165","13989"
"1760","270","13989"
"1761","438","46648"
"1762","436","46648"
"1763","327","46648"
"1764","147","46648"
"1765","266","46648"
"1766","223","33572"
"1767","401","33572"
"1768","339","33572"
"1769","261","33572"
"1770","46","33572"
"1771","371","230729"
"1772","395","230729"
"1773","496","230729"
"1774","253","230729"
"1775","410","230729"
"1776","376","130662"
"1777","272","130662"
"1778","260","130662"
"1779","250","130662"
"1780","435","130662"
"1781","89","146689"
"1782","269","146689"
"1783","177","146689"
"1784","9","146689"
"1785","369","146689"
"1786","370","265061"
"1787","341","265061"
"1788","78","265061"
"1789","118","265061"
"1790","108","265061"
"1791","436","135017"
"1792","190","135017"
"1793","204","135017"
"1794","19","135017"
"1795","228","135017"
"1796","14","125995"
"1797","236","125995"
"1798","348","125995"
"1799","108","125995"
"1800","68","125995"
"1801","217","98584"
"1802","324","98584"
"1803","51","98584"
"1804","130","98584"
"1805","456","98584"
"1806","349","256334"
"1807","64","256334"
"1808","492","256334"
"1809","146","256334"
"1810","226","256334"
"1811","240","191563"
"1812","343","191563"
"1813","385","191563"
"1814","85","191563"
"1815","467","191563"
"1816","158","72874"
"1817","72","72874"
"1818","472","72874"
"1819","367","72874"
"1820","373","72874"
"1821","28","146689"
"1822","452","146689"
"1823","50","146689"
"1824","165","146689"
"1825","352","146689"
"1826","102","105567"
"1827","43","105567"
"1828","428","105567"
"1829","354","105567"
"1830","158","105567"
"1831","292","241078"
"1832","218","241078"
"1833","171","241078"
"1834","42","241078"
"1835","159","241078"
"1836","200","72418"
"1837","432","72418"
"1838","338","72418"
"1839","24","72418"
"1840","291","72418"
"1841","339","147233"
"1842","286","147233"
"1843","315","147233"
"1844","174","147233"
"1845","104","147233"
"1846","327","175905"
"1847","441","175905"
"1848","469","175905"
"1849","260","175905"
"1850","254","175905"
"1851","416","81515"
"1852","229","81515"
"1853","63","81515"
"1854","478","81515"
"1855","333","81515"
"1856","95","270780"
"1857","209","270780"
"1858","386","270780"
"1859","394","270780"
"1860","452","270780"
"1861","460","3076"
"1862","248","3076"
"1863","299","3076"
"1864","424","3076"
"1865","179","3076"
"1866","459","12521"
"1867","235","12521"
"1868","483","12521"
"1869","260","12521"
"1870","299","12521"
"1871","371","149517"
"1872","149","149517"
"1873","83","149517"
"1874","381","149517"
"1875","40","149517"
"1876","71","252505"
"1877","359","252505"
"1878","356","252505"
"1879","494","252505"
"1880","233","252505"
"1881","236","57376"
"1882","473","57376"
"1883","455","57376"
"1884","424","57376"
"1885","48","57376"
"1886","331","100460"
"1887","470","100460"
"1888","262","100460"
"1889","492","100460"
"1890","58","100460"
"1891","131","159662"
"1892","27","159662"
"1893","92","159662"
"1894","119","159662"
"1895","244","159662"
"1896","96","152988"
"1897","184","152988"
"1898","279","152988"
"1899","448","152988"
"1900","211","152988"
"1901","228","100702"
"1902","222","100702"
"1903","160","100702"
"1904","129","100702"
"1905","424","100702"
"1906","469","189767"
"1907","408","189767"
"1908","319","189767"
"1909","299","189767"
"1910","256","189767"
"1911","265","16241"
"1912","354","16241"
"1913","232","16241"
"1914","327","16241"
"1915","336","16241"
"1916","474","45304"
"1917","458","45304"
"1918","498","45304"
"1919","292","45304"
"1920","107","45304"
"1921","127","161291"
"1922","304","161291"
"1923","85","161291"
"1924","436","161291"
"1925","495","161291"
"1926","82","118668"
"1927","146","118668"
"1928","42","118668"
"1929","364","118668"
"1930","150","118668"
"1931","240","167831"
"1932","149","167831"
"1933","489","167831"
"1934","44","167831"
"1935","22","167831"
"1936","390","235752"
"1937","242","235752"
"1938","343","235752"
"1939","99","235752"
"1940","262","235752"
"1941","201","248265"
"1942","421","248265"
"1943","93","248265"
"1944","205","248265"
"1945","212","248265"
"1946","272","11163"
"1947","399","11163"
"1948","145","11163"
"1949","273","11163"
"1950","404","11163"
"1951","165","33778"
"1952","136","33778"
"1953","310","33778"
"1954","281","33778"
"1955","211","33778"
"1956","322","143396"
"1957","329","143396"
"1958","387","143396"
"1959","358","143396"
"1960","153","143396"
"1961","71","8054"
"1962","359","8054"
"1963","138","8054"
"1964","7","8054"
"1965","99","8054"
"1966","190","142685"
"1967","112","142685"
"1968","243","142685"
"1969","431","142685"
"1970","336","142685"
"1971","151","94752"
"1972","261","94752"
"1973","305","94752"
"1974","252","94752"
"1975","252","94752"
"1976","279","271926"
"1977","252","271926"
"1978","178","271926"
"1979","313","271926"
"1980","404","271926"
"1981","191","25896"
"1982","346","25896"
"1983","81","25896"
"1984","224","25896"
"1985","332","25896"
"1986","274","238936"
"1987","231","238936"
"1988","117","238936"
"1989","184","238936"
"1990","34","238936"
"1991","399","152276"
"1992","358","152276"
"1993","265","152276"
"1994","22","152276"
"1995","364","152276"
"1996","147","116635"
"1997","227","116635"
"1998","276","116635"
"1999","136","116635"
"2000","117","116635"
"2001","421","272914"
"2002","147","272914"
"2003","164","272914"
"2004","186","272914"
"2005","226","272914"
"2006","340","125995"
"2007","171","125995"
"2008","370","125995"
"2009","372","125995"
"2010","152","125995"
"2011","120","114178"
"2012","155","114178"
"2013","47","114178"
"2014","348","114178"
"2015","353","114178"
"2016","116","30571"
"2017","407","30571"
"2018","500","30571"
"2019","248","30571"
"2020","270","30571"
"2021","497","104159"
"2022","37","104159"
"2023","455","104159"
"2024","301","104159"
"2025","11","104159"
"2026","111","16361"
"2027","476","16361"
"2028","40","16361"
"2029","472","16361"
"2030","261","16361"
"2031","411","9474"
"2032","277","9474"
"2033","115","9474"
"2034","163","9474"
"2035","349","9474"
"2036","336","216249"
"2037","48","216249"
"2038","463","216249"
"2039","363","216249"
"2040","381","216249"
"2041","71","167831"
"2042","241","167831"
"2043","120","167831"
"2044","54","167831"
"2045","78","167831"
"2046","326","175303"
"2047","276","175303"
"2048","429","175303"
"2049","245","175303"
"2050","64","175303"
"2051","292","215608"
"2052","152","215608"
"2053","490","215608"
"2054","175","215608"
"2055","152","215608"
"2056","472","163151"
"2057","174","163151"
"2058","212","163151"
"2059","358","163151"
"2060","356","163151"
"2061","286","224260"
"2062","416","224260"
"2063","101","224260"
"2064","279","224260"
"2065","217","224260"
"2066","17","251101"
"2067","389","251101"
"2068","95","251101"
"2069","288","251101"
"2070","265","251101"
"2071","418","162893"
"2072","455","162893"
"2073","226","162893"
"2074","391","162893"
"2075","16","162893"
"2076","82","89871"
"2077","455","89871"
"2078","483","89871"
"2079","361","89871"
"2080","73","89871"
"2081","101","105365"
"2082","283","105365"
"2083","232","105365"
"2084","41","105365"
"2085","214","105365"
"2086","197","148331"
"2087","92","148331"
"2088","61","148331"
"2089","61","148331"
"2090","157","148331"
"2091","158","196515"
"2092","75","196515"
"2093","252","196515"
"2094","69","196515"
"2095","225","196515"
"2096","21","190651"
"2097","342","190651"
"2098","62","190651"
"2099","277","190651"
"2100","179","190651"
"2101","269","149480"
"2102","457","149480"
"2103","325","149480"
"2104","118","149480"
"2105","302","149480"
"2106","266","159411"
"2107","190","159411"
"2108","100","159411"
"2109","456","159411"
"2110","83","159411"
"2111","59","118668"
"2112","208","118668"
"2113","393","118668"
"2114","427","118668"
"2115","188","118668"
"2116","371","79766"
"2117","104","79766"
"2118","274","79766"
"2119","400","79766"
"2120","279","79766"
"2121","48","254098"
"2122","100","254098"
"2123","2","254098"
"2124","342","254098"
"2125","276","254098"
"2126","377","20365"
"2127","378","20365"
"2128","376","20365"
"2129","229","20365"
"2130","275","20365"
"2131","176","159662"
"2132","304","159662"
"2133","224","159662"
"2134","398","159662"
"2135","18","159662"
"2136","181","7862"
"2137","81","7862"
"2138","284","7862"
"2139","426","7862"
"2140","441","7862"
"2141","392","62235"
"2142","117","62235"
"2143","23","62235"
"2144","282","62235"
"2145","456","62235"
"2146","104","234927"
"2147","435","234927"
"2148","380","234927"
"2149","14","234927"
"2150","452","234927"
"2151","105","166804"
"2152","245","166804"
"2153","290","166804"
"2154","90","166804"
"2155","8","166804"
"2156","199","162185"
"2157","382","162185"
"2158","134","162185"
"2159","162","162185"
"2160","285","162185"
"2161","200","175924"
"2162","92","175924"
"2163","86","175924"
"2164","268","175924"
"2165","56","175924"
"2166","280","147327"
"2167","485","147327"
"2168","491","147327"
"2169","285","147327"
"2170","350","147327"
"2171","488","78"
"2172","62","78"
"2173","491","78"
"2174","429","78"
"2175","277","78"
"2176","22","188398"
"2177","73","188398"
"2178","457","188398"
"2179","391","188398"
"2180","282","188398"
"2181","160","9466"
"2182","355","9466"
"2183","15","9466"
"2184","55","9466"
"2185","312","9466"
"2186","89","166642"
"2187","66","166642"
"2188","496","166642"
"2189","282","166642"
"2190","141","166642"
"2191","241","189767"
"2192","56","189767"
"2193","87","189767"
"2194","494","189767"
"2195","242","189767"
"2196","109","276432"
"2197","430","276432"
"2198","241","276432"
"2199","198","276432"
"2200","421","276432"
"2201","219","155777"
"2202","97","155777"
"2203","304","155777"
"2204","209","155777"
"2205","429","155777"
"2206","271","109190"
"2207","270","109190"
"2208","81","109190"
"2209","163","109190"
"2210","36","109190"
"2211","167","116070"
"2212","7","116070"
"2213","133","116070"
"2214","205","116070"
"2215","43","116070"
"2216","429","166488"
"2217","340","166488"
"2218","182","166488"
"2219","16","166488"
"2220","352","166488"
"2221","96","246569"
"2222","384","246569"
"2223","173","246569"
"2224","292","246569"
"2225","413","246569"
"2226","221","269959"
"2227","122","269959"
"2228","321","269959"
"2229","373","269959"
"2230","453","269959"
"2231","77","189767"
"2232","433","189767"
"2233","180","189767"
"2234","39","189767"
"2235","74","189767"
"2236","230","103452"
"2237","379","103452"
"2238","163","103452"
"2239","320","103452"
"2240","105","103452"
"2241","475","29160"
"2242","478","29160"
"2243","450","29160"
"2244","283","29160"
"2245","113","29160"
"2246","301","105567"
"2247","230","105567"
"2248","228","105567"
"2249","42","105567"
"2250","367","105567"
"2251","298","151202"
"2252","340","151202"
"2253","485","151202"
"2254","174","151202"
"2255","36","151202"
"2256","208","10291"
"2257","76","10291"
"2258","80","10291"
"2259","416","10291"
"2260","492","10291"
"2261","37","25248"
"2262","99","25248"
"2263","175","25248"
"2264","358","25248"
"2265","58","25248"
"2266","424","151228"
"2267","44","151228"
"2268","403","151228"
"2269","100","151228"
"2270","388","151228"
"2271","86","233342"
"2272","364","233342"
"2273","24","233342"
"2274","499","233342"
"2275","475","233342"
"2276","45","26654"
"2277","50","26654"
"2278","213","26654"
"2279","207","26654"
"2280","87","26654"
"2281","342","275823"
"2282","499","275823"
"2283","197","275823"
"2284","168","275823"
"2285","402","275823"
"2286","396","128986"
"2287","279","128986"
"2288","20","128986"
"2289","189","128986"
"2290","404","128986"
"2291","94","108824"
"2292","289","108824"
"2293","92","108824"
"2294","111","108824"
"2295","366","108824"
"2296","121","35729"
"2297","388","35729"
"2298","225","35729"
"2299","1","35729"
"2300","69","35729"
"2301","167","77504"
"2302","238","77504"
"2303","136","77504"
"2304","306","77504"
"2305","154","77504"
"2306","483","15232"
"2307","346","15232"
"2308","102","15232"
"2309","7","15232"
"2310","93","15232"
"2311","207","88480"
"2312","435","88480"
"2313","404","88480"
"2314","170","88480"
"2315","219","88480"
"2316","434","116342"
"2317","332","116342"
"2318","102","116342"
"2319","49","116342"
"2320","372","116342"
"2321","300","118668"
"2322","490","118668"
"2323","142","118668"
"2324","446","118668"
"2325","395","118668"
"2326","380","157143"
"2327","75","157143"
"2328","432","157143"
"2329","6","157143"
"2330","342","157143"
"2331","413","98343"
"2332","262","98343"
"2333","47","98343"
"2334","130","98343"
"2335","321","98343"
"2336","457","12099"
"2337","234","12099"
"2338","413","12099"
"2339","34","12099"
"2340","243","12099"
"2341","392","189374"
"2342","81","189374"
"2343","292","189374"
"2344","496","189374"
"2345","422","189374"
"2346","38","80389"
"2347","143","80389"
"2348","491","80389"
"2349","34","80389"
"2350","247","80389"
"2351","339","172180"
"2352","172","172180"
"2353","45","172180"
"2354","342","172180"
"2355","7","172180"
"2356","118","161250"
"2357","390","161250"
"2358","123","161250"
"2359","350","161250"
"2360","17","161250"
"2361","147","119919"
"2362","411","119919"
"2363","481","119919"
"2364","157","119919"
"2365","328","119919"
"2366","488","248294"
"2367","193","248294"
"2368","44","248294"
"2369","372","248294"
"2370","19","248294"
"2371","315","159411"
"2372","143","159411"
"2373","304","159411"
"2374","24","159411"
"2375","31","159411"
"2376","253","247038"
"2377","373","247038"
"2378","266","247038"
"2379","27","247038"
"2380","75","247038"
"2381","83","68909"
"2382","91","68909"
"2383","279","68909"
"2384","28","68909"
"2385","500","68909"
"2386","3","94783"
"2387","65","94783"
"2388","143","94783"
"2389","101","94783"
"2390","139","94783"
"2391","109","249795"
"2392","392","249795"
"2393","273","249795"
"2394","196","249795"
"2395","331","249795"
"2396","274","186796"
"2397","174","186796"
"2398","371","186796"
"2399","134","186796"
"2400","480","186796"
"2401","403","151228"
"2402","189","151228"
"2403","228","151228"
"2404","451","151228"
"2405","66","151228"
"2406","386","15947"
"2407","381","15947"
"2408","300","15947"
"2409","38","15947"
"2410","236","15947"
"2411","288","65333"
"2412","193","65333"
"2413","287","65333"
"2414","255","65333"
"2415","385","65333"
"2416","318","60471"
"2417","241","60471"
"2418","377","60471"
"2419","149","60471"
"2420","320","60471"
"2421","125","242322"
"2422","163","242322"
"2423","113","242322"
"2424","402","242322"
"2425","301","242322"
"2426","90","275823"
"2427","248","275823"
"2428","71","275823"
"2429","464","275823"
"2430","293","275823"
"2431","253","155777"
"2432","158","155777"
"2433","251","155777"
"2434","466","155777"
"2435","176","155777"
"2436","450","150887"
"2437","70","150887"
"2438","257","150887"
"2439","438","150887"
"2440","407","150887"
"2441","340","255048"
"2442","269","255048"
"2443","429","255048"
"2444","447","255048"
"2445","445","255048"
"2446","253","72384"
"2447","146","72384"
"2448","84","72384"
"2449","175","72384"
"2450","348","72384"
"2451","26","128231"
"2452","484","128231"
"2453","107","128231"
"2454","139","128231"
"2455","401","128231"
"2456","410","216027"
"2457","81","216027"
"2458","269","216027"
"2459","363","216027"
"2460","188","216027"
"2461","12","81515"
"2462","412","81515"
"2463","496","81515"
"2464","489","81515"
"2465","364","81515"
"2466","500","153627"
"2467","255","153627"
"2468","42","153627"
"2469","4","153627"
"2470","27","153627"
"2471","283","104214"
"2472","384","104214"
"2473","303","104214"
"2474","346","104214"
"2475","498","104214"
"2476","139","72722"
"2477","212","72722"
"2478","483","72722"
"2479","5","72722"
"2480","173","72722"
"2481","8","216249"
"2482","151","216249"
"2483","119","216249"
"2484","249","216249"
"2485","177","216249"
"2486","367","144369"
"2487","152","144369"
"2488","191","144369"
"2489","296","144369"
"2490","234","144369"
"2491","36","185348"
"2492","484","185348"
"2493","46","185348"
"2494","238","185348"
"2495","336","185348"
"2496","325","245875"
"2497","96","245875"
"2498","252","245875"
"2499","445","245875"
"2500","132","245875"
