User-ID;ISBN;Book-Rating
278582;0345348176;8
278582;0345350499;10
278582;0345440064;8
278582;0425163717;7
278582;0425190927;7
278582;0425191583;8
278582;0425193772;5
278582;0441478123;10
278582;0449003183;8
278582;0449206874;8
278582;0449217213;8
278582;0449221512;8
278582;0449223558;9
278582;0451202503;10
278582;0515136557;8
278582;055327239X;8
278582;0671001795;8
278582;0671877445;8
278582;0743406583;7
278582;0743480562;6
278582;0765344513;6
278582;0804109818;8
278582;1400034779;10
278582;157566254X;10
278582;1890208442;8
278586;0440224624;3
278586;0446606812;5
278586;0553575090;8
278586;0786889187;7
278588;8887775206;8
278597;0130454699;10
278597;1401300057;9
278601;0767902890;8
278608;034073356X;10
278608;0340733578;10
278610;0062700227;8
278615;0525449922;7
278618;3453862732;8
278620;0688165664;4
278621;1550390961;8
278633;0060160713;5
278633;0060987561;10
278633;0140244824;7
278633;014028009X;2
278633;0140296298;7
278633;0141312378;5
278633;0142000205;7
278633;0201095696;9
278633;0316096199;8
278633;0316666343;9
278633;0316899984;7
278633;0375703063;7
278633;0385512147;7
278633;0393045900;9
278633;0425178900;8
278633;0439324599;9
278633;0440226430;9
278633;0440514428;9
278633;0446679593;8
278633;0449907481;6
278633;0451163524;5
278633;0451408535;7
278633;0452273749;1
278633;0452283221;5
278633;0515123536;6
278633;0515131083;10
278633;0553278355;8
278633;0553570870;8
278633;059099459X;9
278633;0671028014;5
278633;0671038184;8
278633;0671735594;9
278633;0679425268;9
278633;0684814994;10
278633;0684837986;9
278633;0684873796;7
278633;0688162827;9
278633;0688170528;8
278633;0743225082;7
278633;0843928395;9
278633;1562477544;7
278633;1882723007;8
278633;1885840055;4
278633;1896095186;5
278636;0375507299;5
278637;202005986x;9
278637;202054296X;7
278637;2020555549;7
278637;2020581167;7
278637;2070377229;9
278637;2253170313;6
278637;2264035894;8
278637;2877304892;7
278641;0553151967;8
278641;0765342294;9
278641;1550741055;7
278641;1550741195;7
278645;0060959037;8
278648;0449225208;5
278648;0451182391;5
278648;0515109509;5
278648;1576731235;5
278650;0862321107;9
278652;0380820145;7
278653;0446606812;6
278659;0345330293;10
278663;0061095052;5
278663;0061097314;4
278663;0440223202;10
278663;044023574X;7
278663;0451182014;3
278668;8408022938;5
278668;8408044079;5
278668;8422642999;5
278668;8423322912;5
278668;8440644965;5
278668;8440662394;5
278668;8466307125;5
278668;8497593197;5
278671;3442093406;5
278672;0679309519;9
278672;0679731148;7
278675;2841160297;10
278675;9782253172109;9
278681;0375704965;7
278683;0446364495;1
278688;8879285513;8
278694;0425182215;7
278694;042518692X;7
278694;0451197674;7
278694;0451410017;8
278694;0451410785;10
278694;0515132039;6
278694;0553578227;8
278694;074341022X;8
278694;0743437802;9
278698;0440241073;10
278710;0553381903;5
278713;0670528951;8
278715;0446404136;7
278720;0192818252;7
278720;359625180X;5
278720;3894376163;7
278721;3596109744;5
278723;0446607657;4
278724;0679735909;8
278732;0786867647;8
278732;1865085537;3
278740;0446609404;8
278750;097162397X;10
278752;0440402255;6
278755;0385492081;1
278759;0945575009;1
278760;0399147772;7
278764;3511749116;2
278767;0553574078;6
278772;0312186681;10
278773;0140270590;7
278773;0345457374;9
278773;0380731851;8
278773;0553578316;3
278777;1583225366;5
278778;3442421357;8
278782;0552995061;7
278782;0553408453;7
278782;0860680649;5
278786;0399146164;6
278798;0316284955;7
278798;0786868015;7
278800;0312995423;9
278806;0007139918;9
278807;0449223612;10
278818;0064405788;10
278818;0743400526;9
278820;0399135790;3
278823;0771037163;7
278824;0671014188;6
278825;0805047379;5
278828;0671014196;8
278831;0449205193;10
278832;155874262X;10
278832;1558745718;10
278832;1558747109;10
278836;0312983867;8
278843;0060173289;9
278843;0060517794;7
278843;014028009X;8
278843;0142000205;9
278843;0385260075;8
278843;0399146431;9
278843;0435120425;7
278843;0440211263;7
278843;0553274503;8
278843;0590045296;10
278843;059035342X;8
278843;0679412956;8
278843;0689818904;7
278843;0743525493;7
278843;0767902890;9
278843;0786881852;8
278843;082301200X;6
278843;0865732027;7
278843;0865732132;5
278843;1561580880;7
278844;0345387651;6
278844;0679781587;7
278844;1892597020;6
278846;0060809833;8
278849;0380698439;9
278851;0380865610;5
278851;0439050006;5
278851;0440486599;5
278851;067161746X;7
278851;0767907566;5
278851;0789721260;5
278851;0843106743;7
278851;0884159221;7
278851;0894803700;5
278851;0912333022;7
278851;0914511211;8
278851;1558531025;8
278851;1569661057;10
278851;1885071213;7
278852;0449907597;8
278854;0316184152;7
278854;0375703063;7
278854;042516098X;7
278854;0425163393;7
278854;0553275739;6
278854;0553579606;8
8;0002005018;5
8;074322678X;5
8;0887841740;5
8;1552041778;5
8;1567407781;6
8;1575663937;6
8;1881320189;7
9;0452264464;6
10;8477024456;6
12;1879384493;10
14;0061076031;5
14;0439095026;5
14;0689821166;6
16;0345402871;9
17;0425099148;7
17;0553264990;5
17;0891075275;6
17;0891076182;3
19;0375759778;7
22;3404921038;7
26;0446310786;10
26;0449005615;9
32;0060168013;8
39;0553582909;8
39;0671888587;7
42;0553582747;7
44;0440223571;8
51;0440225701;9
53;0060914068;3
53;0156047624;10
53;0245542957;6
53;0380715899;9
56;0671623249;7
56;0679865691;9
64;2070423204;7
67;0394743741;7
69;0617683993;6
69;0676973655;3
69;1853260053;8
70;1414035004;10
73;0060938412;5
75;1558531025;5
78;0394895894;8
81;0375410538;5
82;0966986105;10
83;087113375X;7
85;0340767936;5
86;0060930365;4
87;0071416331;8
87;0375509038;8
88;0553062042;7
91;0316769487;9
92;8445071408;7
92;8445071769;8
92;8445071777;10
97;0671867156;7
99;0312252617;8
99;0312261594;8
99;0316748641;7
99;0385235941;6
99;0446677450;10
99;0451166892;3
99;0553347594;9
99;0671621009;10
102;8472238822;7
107;0671864769;8
109;0671521519;5
110;0440222303;6
114;0312953453;7
114;0446608653;9
114;0446612545;9
114;0446612618;8
114;0451208080;8
114;0553584383;9
114;0671027360;10
114;0812575954;5
125;0679429220;10
129;0316735736;7
133;0345372700;10
137;0771024894;6
141;0840734530;10
160;8573022876;6
160;8573024771;8
160;9722322702;7
160;9727110843;8
160;9727114962;7
160;9728579225;8
162;0451205197;5
165;0060976845;9
165;0061099325;4
165;0446612545;5
169;0446601640;7
176;1900850303;4
178;0451410319;6
182;9044601695;3
183;100940/86;9
183;127420/98;8
183;13440/86;7
183;1351394403;8
183;140274871;8
183;15019/87;7
183;16560/87;10
183;16785/87;7
183;18128/87;7
183;18678/87;7
183;19973/88;6
183;203671/03;8
183;2070567842;8
183;23950/88;6
183;30623/89;7
183;36388/90;8
183;40052/90;7
183;40614/2098;8
183;71837/93;8
183;75666/95;8
183;77556/94;7
183;80651/94;7
183;8401422825;9
183;8440630794;7
183;847223973X;9
183;8476409419;8
183;8497890663;10
183;8585362693;9
183;8585443464;9
183;9714511081;9
183;9721028800;7
183;9721033561;7
183;9721035130;8
183;9722013831;6
183;9722020242;9
183;9722105507;8
183;9722113747;9
183;9722319914;8
183;9722330950;9
183;9722902628;7
183;972370403X;8
183;9723706504;8
183;9724114384;7
183;9724128725;8
183;9724129411;9
183;9724131009;7
183;9724502023;9
183;9724508552;8
183;9724509524;8
183;97245146089;9
183;9726080630;10
183;9726081327;8
183;9726081378;9
183;9726081424;9
183;9726101034;7
183;9726593855;9
183;9726653525;9
183;9726991366;8
183;9726993474;8
183;9727100112;9
183;9727110541;8
183;9728305729;8
183;9728313039;8
183;9728440006;8
183;9728440030;9
183;9728440057;7
183;9728440138;9
183;9728440170;9
183;9728440200;9
183;9728440324;9
183;9728440383;8
183;9728440405;9
183;9728440456;7
183;9728440642;9
183;9728440693;7
183;9728440804;9
183;9728487002;10
183;9728487142;10
183;9728487150;8
183;9728487266;6
183;9728487304;6
183;9728487355;7
183;9728487576;6
183;9728487606;6
183;9728487614;8
183;9728515227;9
183;9729720495;9
183;972975831X;7
183;9729817715;6
183;9729852405;8
183;9748440537;8
185;0380778556;10
190;0002740230;7
202;0140252800;6
212;0060801263;8
215;0061030147;6
217;0140250964;8
221;1880539365$9.;10
224;0446527165;8
226;0671461494;8
228;0385337639;7
228;039575514X;9
230;0451206673;6
232;0007123817;7
232;0486284735;8
232;0671021745;4
232;0671047612;6
232;0671504282;6
233;9511173758;9
242;0553278223;10
242;3150000335;10
242;3257202083;10
242;3257203136;8
242;3257203659;9
242;3257207522;10
242;3257208626;8
242;3257208634;10
242;3257208640;9
242;3257208650;10
242;3257208669;9
242;3257210450;10
242;3257212054;10
242;3257212429;10
242;3257214154;9
242;3257216416;7
242;3257233051;9
242;342311360X;10
242;3423114185;9
242;3451040395;6
242;3453212150;7
242;3492045642;8
242;3498020862;8
242;3499110695;7
242;3499151502;9
242;349917281X;5
242;3518370324;10
242;3548254268;10
242;3570300099;6
242;3596221269;10
242;3596292646;7
242;3928812343;7
242;393463849X;5
243;0060915544;10
243;0060977493;7
243;0140272100;6
243;0316601950;9
243;0316776963;9
243;0316899984;7
243;0375400117;10
243;0385316895;6
243;0385720106;7
243;0425163407;9
243;044023722X;7
243;0446364800;9
243;0446606383;6
243;0449006522;6
243;0553580388;8
243;0786863986;5
243;0803251718;5
243;155874262X;5
244;0060977493;7
244;0060987103;8
244;0151008116;9
244;0375704965;8
244;0525947647;9
244;0804111359;8
244;155874262X;6
244;1558744150;6
247;0435272683;7
249;0349109117;8
254;0060502320;7
254;0060934700;9
254;0060976977;7
254;0064471047;7
254;0066238501;5
254;0142001740;9
254;0312863934;9
254;0373033605;5
254;0373162669;5
254;0373226063;6
254;0373226144;5
254;0373243944;5
254;0373243979;4
254;0373709889;5
254;0373810431;7
254;0373810601;6
254;0373834446;8
254;0373834489;9
254;0373836023;7
254;0375756469;9
254;037582345X;9
254;0375823468;9
254;0380730448;8
254;0380789035;10
254;0380810492;7
254;0380817845;8
254;0380973634;10
254;0380973650;9
254;0380973839;9
254;0380977281;8
254;038097827X;8
254;0399146431;9
254;0439064864;9
254;0439064872;9
254;0439136350;9
254;0439136369;9
254;0439139597;9
254;0446341932;5
254;0451167317;8
254;0451406176;6
254;0451409256;7
254;0451524934;9
254;0451526341;8
254;0553263633;8
254;0553280325;8
254;0590353403;9
254;0618002219;9
254;0618002227;8
254;0671021001;7
254;0679781587;8
254;0679879242;8
254;0681415207;7
254;1556520743;9
254;156389226X;9
254;1563895730;9
254;1567310877;8
254;156971620X;9
254;1931081727;9
256;0440235502;9
256;044023722X;8
257;1573225487;8
257;1853260673;8
269;8700236403;10
272;0060977477;7
272;0520011171;7
272;0670856045;7
272;0872200760;8
273;0671649949;6
278;0590431110;6
280;0316769487;7
289;0064470113;7
289;0553571486;6
291;0972044205;9
300;0312963009;5
300;0345430476;5
300;0380728729;5
300;038081840X;5
300;0449912302;9
300;055329198X;5
300;0671018930;5
300;0812541642;5
302;0312988699;4
310;8483007010;7
313;0385313748;8
316;0671440276;9
323;1575843366;5
326;0684193957;10
332;0380730138;6
334;014062032X;7
334;1573228737;8
337;9681500555;9
339;0452283914;8
345;067153484X;6
356;0380728273;7
361;8433914545;8
361;8484509141;4
362;0446606197;7
362;0575064706;4
362;0671643290;8
362;0773756183;7
367;0449005615;9
369;140102505X;9
372;3596214629;8
376;0062770500;7
376;0671847546;5
382;667241688;10
383;0380815923;10
383;0385416342;10
383;0425098109;5
383;0517577402;10
383;0712695230;10
383;0743411269;5
383;0891091963;5
383;1880185008;5
387;0198320264;2
387;0373196989;6
387;0451527747;10
387;0812504208;9
387;1590071212;9
388;0060973897;8
388;0060976845;3
388;006101351X;6
388;0140104682;6
388;039456894X;8
388;0449002632;7
388;0449213773;10
388;0452279690;10
388;0553569058;10
388;0679725393;9
388;0802114369;8
388;0819154946;8
388;0897322339;7
388;0940322978;4
388;1573225126;5
388;1579651658;8
388;1878424319;7
392;8427007450;10
392;8429725792;7
392;8432295914;5
392;8473861345;9
392;8474103347;7
392;847592543X;9
392;8475960650;5
392;8475960936;9
392;8476021550;5
392;8476021569;7
392;8476021844;5
392;8477270120;5
392;8477397856;5
392;8478092943;7
392;8478098267;9
392;8478884963;9
392;8483002523;5
392;8483008505;8
392;8486433193;5
392;8486433673;5
392;8742977932;7
393;0600586898;6
393;1857938011;6
406;8495971909;7
408;0312283784;8
408;0553582682;9
408;0590947257;8
408;0801491827;6
408;1561561428;7
413;0553210092;8
413;0553258524;7
424;0316314927;5
424;0375414746;6
424;0425156842;7
424;0452277337;7
424;0671021001;6
424;0805063897;8
430;0679777431;8
431;0553285343;4
432;0486285529;7
433;0385495145;7
433;0842329129;5
440;0393321576;8
440;0743424425;10
440;0786868015;7
441;0446610178;7
441;0684854953;5
441;0743229878;8
444;0385337132;7
444;0440235057;7
444;0618119760;7
444;0871138646;8
446;0026329859;10
446;0060925000;8
446;0060932759;8
446;0061000280;10
446;0393048977;5
446;039914739X;3
446;0451523318;10
446;0486281965;10
446;0553145460;10
446;0684824442;9
446;081296666X;5
446;1877727083;8
447;0486206173;4
453;0312278586;6
460;8807170698;10
460;8838916489;7
460;8845229041;3
460;887641486X;8
460;9770390107900;8
463;0140370900;8
472;0030096189;10
472;0312965745;5
472;0345374657;9
472;0395710901;9
472;080521061X;9
472;0865732787;5
475;0679310002;10
476;0312288115;5
476;0515118656;8
476;1561672033;8
479;0425178242;7
486;0060976845;8
486;0451202341;8
486;0743418190;7
487;0345441133;7
487;0385335407;8
487;0385490992;7
487;0486272664;9
487;0671888587;6
487;0945586051;7
489;0590419625;7
493;0385472951;8
494;0451195663;5
496;0425182878;8
496;055356451X;8
499;0743412621;10
500;0849943450;10
500;084994371X;8
503;0140179836;10
503;0345348656;8
503;0373076746;7
503;0385483724;8
503;0385496095;10
503;0395798671;10
503;0439099404;10
503;0440241006;10
503;0440508827;10
503;0515131679;8
503;068484267X;10
503;0805009086;10
503;0809244942;10
503;0892819774;10
503;1558743669;10
505;006017143X;9
505;0345313860;7
505;0385306032;8
505;038549825X;8
505;042517736X;7
505;0553202294;8
505;0671868713;8
505;0679401377;8
505;0805056491;9
505;0816152446;7
505;1562827049;8
507;0020427859;9
507;0060558865;8
507;0140230165;7
507;0142001740;10
507;0312312628;9
507;0312986769;9
507;0345369068;8
507;034546074X;8
507;0375815147;9
507;0425115844;7
507;0425168948;7
507;0451184718;9
507;0553294849;7
507;0553297341;7
507;0553564528;7
507;0553571842;7
507;0553575538;7
507;0553576801;7
507;055357695X;7
507;0553580523;7
507;0553583441;7
507;0553583468;7
507;0590021117;7
507;0679893105;9
507;0689710879;10
507;0689710887;10
507;0689710895;10
507;0689711522;10
507;0743260244;10
507;0743444523;8
507;0767912918;7
507;0812533534;10
507;0821772953;8
507;0898153778;5
507;0936034025;8
507;1557733856;7
507;1557734909;7
508;0385335679;6
508;0440122090;7
512;0671525832;5
513;0553279572;9
523;0060930187;8
530;0516076272;10
537;0679450432;7
538;0821775863;8
542;0670855758;8
546;8845901777;10
558;0446364193;8
565;0061042943;8
566;0312206763;6
566;0385314019;6
566;0399144463;2
566;0618231617;8
566;0743444167;6
566;0965044192;8
567;0140185216;10
567;0425174484;8
567;0486272745;10
567;0684717255;9
567;0787955671;8
585;8807120194;7
592;0062507249;7
595;0060083298;9
595;0140293248;9
595;0446610399;9
595;0446672211;10
595;0807070718;8
595;1576737357;7
596;0345305477;10
596;0671808672;9
596;0743213831;8
614;8804367482;6
618;0020867409;8
619;0062517856;7
619;015600710X;8
619;0316735027;6
619;193156146X;9
620;0140021566;6
620;0449245691;7
621;8447802701;8
623;9870205656;7
625;2070334368;7
625;2070384349;10
625;2070417743;9
625;207053880X;10
625;2253004022;9
625;2253007102;10
625;2266029460;10
625;2266033689;9
625;2266084372;8
625;2877060527;6
626;3423105410;10
626;3423202033;7
626;3426760207;9
626;3466110564;9
626;3492207006;10
626;3725410127;7
628;3442724686;5
628;3596144434;4
634;3890827462;2
638;0060164662;10
638;0060191929;9
638;0140107649;10
638;0140128107;10
638;0151000719;10
638;0151001006;10
638;0316603287;9
638;0316666343;10
638;0316693006;10
638;0316693200;9
638;0316769487;10
638;0316776963;10
638;0316779423;10
638;0316779490;9
638;0316789089;10
638;0316969443;10
638;0345339711;10
638;0345428900;8
638;0375400699;10
638;0380978539;8
638;0385420161;9
638;0385470819;9
638;0385500769;10
638;0385504209;10
638;0385505833;10
638;0394574745;8
638;0399148582;9
638;0425184129;9
638;0446523569;10
638;0446525502;9
638;0446525537;9
638;0446527793;10
638;0446531332;10
638;0525943862;8
638;052594463X;9
638;0609605925;8
638;0609606727;8
638;0670892963;7
638;0671042556;9
638;0679410430;10
638;0679419624;10
638;0679442790;10
638;0679603352;10
638;067972768X;10
638;0679732241;9
638;0679746048;7
638;0684874318;10
638;0688180639;9
638;0743230051;9
638;0743406176;10
638;0842336214;7
638;1558747028;10
638;1558747346;8
638;1570717257;9
639;0451176812;7
640;0394551427;8
640;0446602086;5
640;0718144538;8
641;0064407667;5
643;0006510345;8
643;0007100221;7
643;0061092606;8
643;0099449943;3
643;0140292918;8
643;0140366660;9
643;0140366857;9
643;0140482202;8
643;0140622063;8
643;0198604025;7
643;0261102214;9
643;0349102155;9
643;0416196772;8
643;0552137030;8
643;0552546933;9
643;0552771090;8
643;057120354X;5
643;0571209521;7
643;0671894455;7
643;0743222229;8
643;0743462335;8
643;0747538069;8
643;0749391308;8
643;0749396067;8
643;0752804510;8
643;0753507579;5
643;0753807327;9
643;0890877564;8
643;0947782230;7
643;1405200677;8
643;1405401184;5
643;1841150355;9
643;1841950521;9
643;1841952931;8
643;1842040405;7
643;1853260002;2
643;185479549X;8
643;1854795554;9
643;1858813093;7
643;190178424X;8
643;2020315491;8
643;2070322068;8
643;2070375617;6
643;2070393577;8
643;2229137939;10
643;2253000868;8
643;2253001457;8
643;2253002895;7
643;2253006866;8
643;2253037796;7
643;2253043974;8
643;2253046922;8
643;2253049417;9
643;2253051381;7
643;2253063339;10
643;2253140872;8
643;2253148539;8
643;2253170127;7
643;2253170372;8
643;2253170569;8
643;2253171077;8
643;2702418112;6
643;2737329787;8
643;2742722771;8
643;2857043821;6
643;2868696945;9
643;2871290911;6
643;2876915618;9
643;2876916193;7
643;2909051196;7
649;0375501347;7
650;0060927240;7
651;0060006048;5
651;0060934719;8
651;0307215342;6
651;0312287240;8
651;0345370740;7
651;0345403339;7
651;0374343381;7
651;0374386676;8
651;0380788497;7
651;0425049981;10
651;0425142485;6
651;0440219604;8
651;0440226694;8
651;0446300101;8
651;0451456548;7
651;0553574159;6
651;0553574167;6
651;0553574175;6
651;0553579673;7
651;0679801146;4
651;0786886463;7
651;0786889160;7
651;0962893862;4
651;156341029X;8
651;1563411148;6
651;1563899388;6
651;1886383421;4
651;1888451084;7
657;038529929X;6
657;0767903285;5
660;1573229571;8
677;0345418778;8
678;0316875961;7
678;0552996092;10
683;0517201658;8
685;039914370X;7
685;0743211383;10
695;0312977905;5
695;0451205421;7
695;0812521331;7
695;1884777805;8
698;0894342789;5
705;8806142267;7
707;0394559487;5
707;039457513X;5
707;0670844594;8
708;0804001944;7
709;0060535032;5
709;0064405052;9
709;0064409457;6
709;0152162445;10
709;015216250X;10
709;0152162577;10
709;0316666343;3
709;0345391802;7
709;0439042917;9
709;043922165X;9
709;0439221676;4
709;0439221684;5
709;0439221706;4
709;0439221714;4
709;0439221730;4
709;0440219078;10
709;0440415993;10
709;0590129015;10
709;0590183729;5
709;0590897985;9
709;0689829698;6
709;0689832877;10
709;1562477528;9
709;158852038;8
709;9780590962735;9
709;9781562477547;9
711;0330367358;9
712;3257201761;6
712;3404118960;5
712;349913358X;6
712;3784419445;8
713;0753804700;10
714;0451155750;7
714;0884111342;6
717;0671694049;7
726;0373250339;5
726;0380820447;10
726;0385497679;10
726;0451454243;10
728;067175145X;5
730;0380538504;5
735;038533334X;4
735;0440120470;6
735;0440222818;7
735;0440224829;9
735;044661162X;9
735;0449001954;8
735;0449131548;8
735;0451185277;8
735;0515134368;9
735;0671779338;10
735;1551660016;10
739;1558505377;9
741;0130139165;8
741;0140065172;10
741;0198320264;10
741;0373036582;9
741;0373037449;10
741;0373196725;10
741;0373196741;3
741;0381999866;8
741;0393030342;10
741;044132231X;8
741;0450029956;10
741;0451524489;10
741;0451526503;10
741;0553256785;8
741;0590514776;6
741;07472668;10
743;0786889705;7
744;0425113892;7
744;042512892X;8
744;0425137945;8
746;014036336X;8
746;0375821813;8
746;0394820371;8
746;0812516826;5
753;0679420118;10
753;0741402858;8
753;0741402912;10
753;0741403056;10
753;0741403471;10
753;0741403781;10
753;0741405784;8
753;0741407213;10
753;0741409690;10
753;074141127X;10
753;0741412740;10
753;0759612277;10
753;0871137380;10
753;1585007366;10
753;1588206769;10
753;1594110119;10
756;0553568760;5
757;034538184X;8
758;0140620109;9
758;0140620125;10
758;3499234246;8
759;0671745530;7
763;0553211412;8
763;0671510053;10
763;0679781587;8
763;0805062971;10
765;1573229385;8
767;0945397410;10
769;0060914653;10
771;0345347536;10
774;055321313X;8
776;0060529709;7
776;0140274154;9
776;0375507256;10
776;0375704027;8
776;0876850867;8
776;3473540420;9
777;0590484753;9
777;0874067391;9
778;039914739X;10
780;0449911004;10
782;0975311255;10
785;0743237188;5
786;0553584510;6
786;0553586122;3
790;0345341201;8
799;0060933771;8
805;0060256672;10
805;0060928336;7
805;0140070206;9
805;0140077022;10
805;014016930X;10
805;0140236589;7
805;0140253602;4
805;0156027321;9
805;0316777730;7
805;0375501851;8
805;0375705228;8
805;038001503X;10
805;039592720X;9
805;0440215625;8
805;0452282152;8
805;0553268449;8
805;0671003755;8
805;0679732764;10
805;0684844729;8
805;0810935627;7
805;0877733759;10
805;0911104542;10
805;1566193966;8
811;3499134446;8
818;067142517X;5
819;0345384466;5
819;0446364193;7
819;0451124340;5
819;0671726889;5
822;0099518015;7
824;0679734775;5
827;0152013369;7
827;0425124819;10
827;0440414717;10
827;059044646;7
828;0345409469;10
834;0141001771;5
834;0373250177;2
834;0449005569;3
834;0671027344;7
834;0763615382;3
834;0786884622;3
834;0965975401;5
834;1558747346;5
835;8830415200;5
835;8838423806;7
843;006019491X;8
843;0066211611;8
843;0684819066;8
843;0786927089;8
850;0671578103;6
850;3404203097;7
850;3404203135;7
850;3423009152;3
850;3423620005;9
850;3426074427;5
850;3426616262;6
850;3426701448;8
850;3453046196;4
850;3453137205;7
850;3453147243;5
850;3453171977;10
850;3453177800;5
850;3492229336;8
850;3499237016;9
850;3499425394;8
850;3505044539;8
850;3518371002;3
850;3596133319;6
850;3596142229;10
850;3596505356;8
850;3746611229;3
850;3800025590;6
850;3808536519;10
850;3893850589;7
850;3893852921;3
850;3934254454;6
853;0140042520;8
853;0345358791;5
853;0345375211;9
853;034545829X;9
853;0446677574;8
878;0553574833;9
882;0020418809;10
882;0064401847;10
882;0064402967;5
882;0140440399;9
882;0340188022;9
882;0345334930;8
882;0373218400;5
882;0373484224;7
882;0380018179;10
882;0385504209;10
882;0394557433;10
882;0394743180;10
882;039607412X;10
882;0425179672;10
882;0425195899;9
882;0440215978;5
882;0440235162;10
882;0446344109;9
882;0446895725;7
882;0449230279;9
882;0449700712;9
882;0452265347;10
882;051509465X;9
882;0515134368;6
882;0515135062;6
882;0517556278;8
882;0553205587;9
882;0553247921;10
882;0553250426;10
882;0553258656;10
882;0553272586;5
882;0553280589;10
882;0553290207;10
882;0553572997;10
882;0618260307;10
882;067101420X;4
882;0671641778;10
882;0679429220;9
882;067976402X;10
882;0679781587;10
882;0743457943;5
882;8423995801;10
883;0140266771;7
885;0380002450;9
885;0804106304;5
886;0679723420;7
887;0441004016;8
895;0671500546;7
896;0140620338;8
896;0460878263;7
899;0971880107;2
899;3257061269;9
899;3453088433;4
899;3453199766;8
899;3746670144;7
900;0060928336;9
900;0373057296;5
900;0373058446;5
900;0373092237;5
900;0373257074;5
900;0425137015;6
900;0441001335;5
900;0449212084;5
900;0451450604;5
900;0451454677;5
900;0553572490;6
900;0553576976;5
901;000649840X;9
901;0091880963;8
901;009974371X;8
901;0099771519;9
901;0140431268;8
901;014044503X;8
901;0551030682;8
901;0551031085;8
901;0551032510;9
901;0785268480;10
901;0842329072;10
901;0851707777;9
901;1576832899;10
901;1853261750;9
902;067102535X;8
903;0876855575;9
913;0099422468;7
913;0140272658;8
914;3257250053;10
914;340780573X;10
914;3407805853;10
914;3442432251;4
914;349800878;7
914;3785532237;7
915;0156027321;10
916;0140273980;10
919;848966983X;10
921;2070372294;3
924;2264030542;8
929;0029087104;8
929;0030615321;8
929;0226726770;7
929;0312140940;8
929;0345285549;5
929;0345307674;5
929;0345331605;7
929;0385314744;7
929;0394312066;8
929;0425050750;8
929;0439404371;8
929;0440224624;6
929;044100962X;4
929;0451169530;6
929;0553234811;6
929;0553296981;10
929;0553801031;9
929;0671461494;8
929;0671617028;8
929;067163884X;7
929;0679741011;5
929;0766607119;8
929;0894803700;8
929;0939766027;5
929;1895383129;7
932;4491217967;7
933;0749395699;6
936;0679781587;5
938;0385335482;9
941;0553258001;9
951;0375704043;8
965;0805063889;9
967;8586280070;10
969;068986020X;8
973;1573228567;10
974;662257283;10
984;0373084520;7
984;0449217868;9
984;0671573020;7
998;2266026658;8
998;2715224141;10
999;0441003257;7
1003;0451202503;5
1008;0312195516;9
1009;0399149759;8
1009;0451181468;9
1009;0671028375;10
1010;0345384733;5
1016;0399146008;7
1019;0515132632;8
1019;1902879023;6
1021;0060930535;10
1021;0385473117;8
1021;1570362084;10
1022;0375702709;10
1022;044990928X;8
1024;0060916508;7
1024;0671038184;5
1025;000636988X;9
1025;0006642004;5
1025;0060562080;8
1025;0060928336;5
1025;0099254611;4
1025;0099385716;10
1025;0099427974;7
1025;009969221X;9
1025;0099755114;9
1025;0140562109;7
1025;0140563733;9
1025;0140620915;10
1025;0141182571;8
1025;0142000663;10
1025;0142300128;10
1025;0146003241;7
1025;0330258648;10
1025;0330306839;8
1025;0380012863;8
1025;0385600526;9
1025;0394404289;9
1025;0434971383;7
1025;0552106615;9
1025;0552107735;10
1025;0552108812;9
1025;055211804;8
1025;0552124753;10
1025;0552996009;9
1025;0552998001;9
1025;0552999504;8
1025;0552999512;7
1025;0575073004;8
1025;0575073314;8
1025;058242092X;7
1025;0586210687;9
1025;0613117905;9
1025;0679883878;8
1025;068484267X;9
1025;070121015X;10
1025;0722159676;7
1025;0743225082;8
1025;0744531500;7
1025;074603010X;9
1025;0749397543;8
1025;0749720182;7
1025;0749725028;6
1025;0752853007;6
1025;0805067868;10
1025;0811828379;9
1025;0861638522;5
1026;1578562333;7
1031;0345458915;7
1031;0671027360;7
1032;006092988X;8
1032;038531258X;10
1032;0446310786;10
1038;0140317937;5
1040;0743225406;5
1046;0749336501;8
1048;0553256696;9
1048;0785263780;8
1048;0802433243;7
1054;0375413081;9
1054;1400034779;8
1056;8422617226;5
1057;038533303X;6
1057;0451163753;10
1060;0786885688;8
1063;0345387007;5
1063;0671311891;9
1063;0671721038;6
1063;0671880187;5
1063;0771074719;10
1063;0802069347;7
1063;0895773538;9
1063;1558506454;8
1075;0142001740;10
1075;0316666343;7
1075;0375726403;7
1075;0385504209;7
1075;0472113658;5
1075;0553377868;9
1075;0609608444;10
1075;0767902521;9
1075;0892967048;8
1075;1400034779;5
1079;0915811332;8
1082;1558744606;10
1083;014131088X;10
1083;0345325818;10
1083;043909013X;9
1083;044023767X;10
1083;0451526503;6
1083;080410753X;7
1087;0884043142;9
1093;0312983212;6
1094;0553486411;8
1095;0865532168;10
1095;3478088534;5
1096;059040640X;7
1096;1566197155;7
1098;031227999X;7
1106;3404150406;5
1108;0385508417;7
1111;0385510438;8
1113;0385324057;9
1113;0718001044;6
1113;0812515722;5
1113;0848705459;8
1116;0061030651;8
1116;006109594X;7
1116;031298250X;4
1116;0425095584;2
1116;0425185710;6
1116;0451409086;6
1116;0553575619;5
1118;0399144463;8
